ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (lbs)","Comprimento (in)","Largura (in)","Altura (in)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas,"Metadado: wpr_secondary_image_id","Metadado: site-sidebar-layout","Metadado: ast-site-content-layout","Metadado: site-content-style","Metadado: site-sidebar-style","Metadado: theme-transparent-header-meta","Metadado: _yoast_wpseo_primary_product_brand","Metadado: _yoast_wpseo_primary_product_cat","Metadado: _yoast_wpseo_estimated-reading-time-minutes","Metadado: _eael_post_view_count","Metadado: astra-migrate-meta-layouts","Metadado: _yoast_wpseo_content_score"
6121,simple,,,"Power Rangers Samurai",1,0,visible,"<p class=""p1"">Os <span class=""s1""><b>Power Rangers Samurai</b></span> são um time de heróis corajosos, cheios de energia e prontos para enfrentar qualquer desafio! Com figurinos detalhados, coloridos e inspirados na série de sucesso, eles trazem ação, interatividade e muita diversão para eventos, festas e apresentações. Ideais para fotos, recepções e performances incríveis que encantam crianças e adultos.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Heróis","apresentações dinâmicas, diversão para festas, entretenimento infantil, heróis para eventos, personagens de ação, personagens para fotos, personagens temáticos, power rangers samurai, recepção interativa, super sentai",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.31.50.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.31.55.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.32.02.png",,,,,,,,,0,,0,default,default,default,default,default,,181,1,104,set,60
6125,simple,,,"Como Treinar o Seu Dragão",1,0,visible,"<p class=""p1"">Baseado no sucesso da DreamWorks, o espetáculo <span class=""s1""><b>Como Treinar o Seu Dragão</b></span> traz personagens icônicos como Soluço, Banguela, Astrid e outros, em figurinos impressionantes e cheios de detalhes. A experiência mistura aventura, fantasia e emoção, com performances que encantam crianças e adultos. Ideal para eventos, recepções e sessões de fotos, trazendo a atmosfera mágica do universo dos vikings e dragões para o seu público.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"banguela, como treinar o seu dragão, diversão para crianças, dragões, entretenimento para festas, fantasia infantil, personagens dreamworks, personagens para eventos, recepção temática, soluço",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.40.08.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.40.20.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.40.14.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.40.10.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.40.01.png",,,,,,,,,0,,0,default,default,default,default,default,,470,1,345,set,60
6131,simple,,,"Chapeuzinho Vermelho",1,0,visible,"<p class=""p1"">A clássica história da <span class=""s1""><b>Chapeuzinho Vermelho</b></span> ganha vida com figurinos detalhados e personagens encantadores! A pequena aventureira, o Lobo Mau, a Vovó e o Lenhador se unem para criar uma experiência mágica, divertida e interativa. Ideal para sessões de fotos, recepções e eventos infantis, trazendo todo o encanto dos contos de fadas para perto do público.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Infantil","chapeuzinho vermelho, contos de fadas, diversão para festas, entretenimento infantil, eventos para crianças, lenhador, lobo mau, personagens infantis, recepção temática, vovó da chapeuzinho",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Festa-Maya-1-Aninho-Internet-397.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Festa-Maya-1-Aninho-Internet-566.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Festa-Maya-1-Aninho-Internet-396.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Festa-Maya-1-Aninho-Internet-398.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Festa-Maya-1-Aninho-Internet-560.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Festa-Maya-1-Aninho-Internet-606.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Festa-Maya-1-Aninho-Internet-565.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Festa-Maya-1-Aninho-Internet-605.jpg",,,,,,,,,0,,0,default,default,default,default,default,,470,1,283,set,60
6140,simple,,,Egito,1,0,visible,"<p class=""p1"">Inspirado no fascinante <span class=""s1""><b>Egito Antigo</b></span>, esse conceito traz personagens que remetem a faraós, rainhas, deuses e deusas, com figurinos luxuosos, ricos em detalhes dourados e simbologias místicas. Uma experiência imersiva que encanta adultos e crianças, perfeita para festas temáticas, eventos corporativos e sociais, transportando o público para a grandiosidade da civilização egípcia.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Corporativos,"anúbis, cleópatra, deuses egípcios, egito, entretenimento, eventos temáticos, faraó, festa corporativa, festa infantil., isis, múmia, nefertiti, personagens egito, show temático, tema egípcio",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.46.43.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.46.50.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.46.57.png",,,,,,,,,0,,0,default,default,default,default,default,,291,1,92,set,60
6144,simple,,,"Os Simpsons",1,0,visible,"<p class=""p1"">Os personagens icônicos de <span class=""s1""><b>Os Simpsons</b></span> ganham vida para levar diversão e nostalgia ao seu evento! Com Homer, Marge, Bart, Lisa e Maggie, a turma de Springfield chega com muito humor, cores vibrantes e uma energia contagiante. Ideal para festas infantis, eventos temáticos, corporativos e sociais, trazendo um toque divertido e inesquecível para o público.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"bart, entretenimento, evento corporativo, evento social, festa infantil., homer, lisa, maggie, marge, personagens temáticos, show temático, simpsons, springfield",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.48.30.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.48.26.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.48.42.png",,,,,,,,,0,,0,default,default,default,default,default,,470,1,113,set,60
6148,simple,,,"Neon Line",1,0,visible,"<p class=""p1"">Os <span class=""s1""><b>Neon Line</b></span> são performers com maquiagens artísticas vibrantes e iluminadas, que transformam qualquer pista em uma experiência visual única. Perfeitos para animar festas, baladas, eventos corporativos e sociais, eles interagem com o público, criam momentos instagramáveis e levam o conceito de entretenimento para outro nível.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Animadores de Pista, Balada, Social","animação de pista, entretenimento, evento corporativo, evento social, festa balada, iluminação neon, maquiagem neon, neon line, performers, personagens interativos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.49.45.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.50.02.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.49.58.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.49.55.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.49.53.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-11.49.50.png",,,,,,,,,0,,0,default,default,default,default,default,,1474,1,277,set,60
6155,simple,,,"Paz e Harmonia",1,0,visible,"<p class=""p1""><span class=""s1""><b>Paz e Harmonia</b></span> é uma personagem delicada, sofisticada e cheia de encanto, perfeita para criar um clima acolhedor e elegante no seu evento. Com figurino refinado e presença marcante, ela traz leveza e charme para <span class=""s1""><b>eventos corporativos, recepções, festas sociais e celebrações especiais</b></span>.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Corporativos, Performáticos, Social","animação de evento, coquetel, entretenimento elegante, festa social, paz e harmonia, personagem corporativa, personagem sofisticada, recepção de eventos, recepção premium",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.00.56.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.01.15.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.01.14.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.01.12.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.01.10.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.01.09.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.01.07.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.00.59.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/Captura-de-Tela-2025-08-28-as-12.00.58.png",,,,,,,,,0,,0,default,default,default,default,default,,291,1,124,set,60
6165,simple,,,Minecraft,1,0,visible,"<p class=""p1"">Entre blocos, aventuras e muita imaginação, os personagens de <span class=""s1""><b>Minecraft</b></span> trazem a magia do jogo para a vida real! 🎮✨ Com figurinos incríveis e cheios de detalhes, eles são perfeitos para <span class=""s1""><b>festas, eventos temáticos, encontros gamer e ativações interativas</b></span>. Ideal para crianças, adolescentes e adultos que amam o universo quadrado mais famoso do mundo.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Infantil, Jogos","alex, blocos minecraft, cosplay minecraft, creeper, diversão interativa, evento gamer, evento infantil, festa temática, minecraft, personagens minecraft, steve",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/PHOTO-2025-05-25-12-48-24-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/PHOTO-2024-11-12-17-38-37-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-26-at-17.07.46-scaled.jpeg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/PHOTO-2024-11-12-17-38-38-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-26-at-17.07.47-scaled.jpeg",,,,,,,,,0,,0,default,default,default,default,default,,1416,1,371,set,60
6177,simple,,,"Os 3 Porquinhos e o Lobo Mau",1,0,visible,"<p class=""p1"">Os <span class=""s1""><b>Três Porquinhos</b></span> e o <span class=""s1""><b>Lobo Mau</b></span> trazem uma das histórias mais queridas e clássicas dos contos infantis! 🐷🐺 Com figurinos encantadores e uma encenação divertida, esses personagens são perfeitos para <span class=""s1""><b>festas, eventos temáticos, shoppings e apresentações interativas</b></span>. Uma experiência lúdica que encanta crianças e adultos, misturando humor, aventura e muita magia.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Infantil","contos clássicos, diversão, evento mágico, evento temático, festa infantil., histórias infantis, lobo mau, personagens kids, teatro infantil, três porquinhos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/DSC08975-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/DSC09059-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/DSC09035-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/08/DSC09010-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,470,1,122,set,60
6182,simple,,,"Bluey e Bingo",1,0,visible,"<p class=""p1"">A <span class=""s1""><b>Bluey</b></span> e a <span class=""s1""><b>Bingo</b></span> chegaram para levar muita fofura e diversão para o seu evento! 🐾✨ Inspiradas na série queridinha das crianças, essas personagens são perfeitas para <span class=""s1""><b>festas infantis, eventos temáticos, encontros com personagens e apresentações ao vivo</b></span>. Com muito carisma, cores vibrantes e interação encantadora, elas conquistam pequenos e adultos.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Infantil","bingo, bluey, diversão, encontro com personagens, evento temático, festa infantil., personagens interativos, personagens kids, série infantil, show infantil",,"https://mantoproducoes.com.br/wp-content/uploads/2025/08/12-scaled.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/13-scaled.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/7-scaled.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/6-scaled.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/3-scaled.png, https://mantoproducoes.com.br/wp-content/uploads/2025/08/2-scaled.png",,,,,,,,,0,,0,default,default,default,default,default,,470,1,373,set,60
6212,simple,,,"Caveiras Mexicanas",1,0,visible,"<p class=""p1"">O <span class=""s1""><b>Casal Caveiras Mexicanas</b></span> traz todo o encanto e simbolismo do <span class=""s1""><b>Día de los Muertos</b></span>, com figurinos vibrantes, ricos em detalhes, maquiagem artística impecável e presença cênica impactante. Perfeitos para eventos temáticos, sociais, festas de Halloween e apresentações culturais, esse casal é uma verdadeira celebração da vida e da memória, unindo <span class=""s1""><b>misticismo, beleza e tradição mexicana</b></span> em uma performance inesquecível.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Casais, Halloween","casal temático, caveiras mexicanas, celebração da vida, dia de los muertos, evento cultural, festa temática, folclore mexicano, halloween, maquiagem artística, personagens elegantes",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Casal-Mexicano-05-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Casal-Mexicano-09-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Casal-Mexicano-19-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Casal-Mexicano-12-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Casal-Mexicano-17-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,471,1,96,set,60
6219,simple,,,"Eiffel Tower Drinks",1,0,visible,"<p class=""p1"">Personagem inspirado na elegância parisiense, representando a icônica Torre Eiffel com um toque de sofisticação moderna. Seu corpo tem o formato estilizado da torre com iluminação interna, detalhes metálicos reluzentes e uma bandeja em mãos onde serve drinks cintilantes e coloridos (não alcoólicos ou temáticos, dependendo do evento). É alto, fino e imponente, com movimentos graciosos e postura de gala, perfeito para eventos glamorosos. Ideal para recepção de convidados, ativações ou estações de bebida com performance interativa.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"15 Anos, Balada, Social","ativações especiais, bartender, coquetel, drinks, evento chique, glamouroso, iluminado, luxo, paris, performance, personagem elegante, recepção, torre eiffel, torre humanizada",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.45.42.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.45.41.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.45.37.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.45.38.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.45.39.png",,,,,,,,,0,,0,default,default,default,default,default,,1264,1,334,set,60
6225,simple,,,"Peppa Pig",1,0,visible,"<p class=""p1"">Uma família fofa de porquinhos em aventuras cotidianas. Peppa é curiosa, adora brincar na lama e viver momentos simples com o irmão George, Mamãe Pig e Papai Pig. Um clássico encantador para os pequenos.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Infantil","desenho animado, diversão, família, george, jardim da infância, lama, mundo rosa, peppa pig, personagens adorados., personagens fofos, personagens infantis, porquinhos",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.49.41.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.49.33.png",,,,,,,,,0,,0,default,default,default,default,default,,1329,1,168,set,60
6228,simple,,,"Rainbow Ray",1,0,visible,"<p class=""p1"">Com visual futurista e uma estética de outro mundo, Rainbow Ray é um espetáculo de cor, energia e sincronia. Os personagens vestem macacões neon em rosa, verde e amarelo com corpetes metálicos holográficos e estruturas radiantes que se projetam da cabeça e ombros — como se canalizassem energia cósmica. Essa formação vibrante remete a raios de luz, explosões solares e discos intergalácticos, criando uma performance visualmente impactante, perfeita para eventos noturnos, palcos iluminados e ativações com estética ousada e performática.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"15 Anos, Animadores de Pista, Balada, Social","artistas performáticos, ativação artística., espetáculo de luz, fantasia sci-fi, figurino conceitual, futurista, holográfico, intergaláctico, looks vibrantes, moda futurista, neon, performance visual, personagens cósmicos, rainbow ray",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.51.33.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.51.23.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.51.28.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.51.35.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.51.37.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.51.41.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.51.58.png",,,,,,,,,0,,0,default,default,default,default,default,,1264,1,187,set,60
6236,simple,,,Lalaloopsy,1,0,visible,"<p class=""p1"">Um universo encantado onde bonecas de pano ganham vida após serem costuradas, cada uma com uma personalidade única e visual costurado com criatividade. As personagens Lalaloopsy são adoráveis, vibrantes e cheias de detalhes lúdicos: cabelos coloridos, vestidos volumosos, botões como olhos e expressões doces. Esse tema é perfeito para festas mágicas, apresentações infantis e ativações que misturam fofura, moda e fantasia. Um desfile ou interação com essas personagens é como abrir um baú de brinquedos costurados com amor.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Infantil,"bonecas mágicas, botões, colorido, encantado, fantasia criativa, fofura, lalaloopsy, mundo mágico., personagens infantis, show para crianças, tema de bonecas, universo costurado, vestido rodado, visual lúdico",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.56.28.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.56.24.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.56.18.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.56.22.png",,,,,,,,,0,,0,default,default,default,default,default,,1329,1,118,set,60
6241,simple,,,"Florista e Baloeiro",1,0,visible,"<p class=""p1"">Dois personagens encantadores que parecem saídos de um conto romântico. A Florista espalha beleza por onde passa, com um vestido florido e delicado, e uma cestinha repleta de flores mágicas. Já o Baloeiro é divertido, flutua entre as nuvens com seus balões coloridos e entrega alegria no ar. Juntos, formam uma dupla lúdica e visualmente poética, perfeita para eventos românticos, primaveris ou que buscam um toque de encanto sonhador.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Corporativos, Social","baloeiro, balões, casal lúdico, encantado, eventos poéticos, flores, florista, mágico, personagens fofos, primavera, romântico",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.57.31.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.57.32.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.57.34.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.57.35.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.57.37.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.57.38.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.57.41.png",,,,,,,,,0,,0,default,default,default,default,default,,1263,1,184,set,60
6249,simple,,,"DJ Marshmello",1,0,visible,"<p class=""p1"">Personagem futurista e misterioso, DJ Marshmello conquista o público com seu capacete branco em forma de marshmallow e um visual totalmente eletrônico. Seu estilo remete às pistas de dança, com roupas iluminadas por LED e um comportamento sempre empolgado, pronto para transformar qualquer ambiente em uma festa. Ideal para eventos musicais, baladas e festas teens.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Animadores de Pista, Balada","animado, balada, branco, capacete, dj, eletrônico, festa, LED, luzes, marshmello, música, neon, pista, pop, teen",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.59.33.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-12.59.38.png",,,,,,,,,0,,0,default,default,default,default,default,,1264,1,162,set,60
6252,simple,,,"Monstros SA",1,0,visible,"<p class=""p1"">Um clássico amado pelas crianças, <i>Monstros S.A.</i> apresenta um universo onde monstros trabalham numa fábrica que coleta gritos de crianças para gerar energia. Os personagens principais, Sulley e Mike Wazowski, são carismáticos e divertidos, e a história promove valores como amizade, coragem e empatia. Perfeito para apresentações infantis com fantasia, humor e emoção, esse tema encanta tanto meninos quanto meninas. Os figurinos podem variar entre pelúcias e estruturas de personagens gigantes, ideais para interações marcantes.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Filmes/Séries, Infantil","apresentação temática, boo, disney, espetáculo infantil, fantasia infantil, infantil, mike wazowski, monstros fofos, monstros s.a., monstros sa, personagens gigantes, pixar, show interativo, show para crianças, sulley, teatro infantil",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-28-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-42-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-39-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-33-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-32-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-19-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-18-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-13-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/MONSTROSSA-09-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,1329,1,254,set,60
6262,simple,,,Wish,1,0,visible,"<p class=""p1"">Uma personagem encantadora inspirada no filme “Wish”, da Disney, que mistura o clássico conto de fadas com um estilo visual moderno e mágico. Com traços delicados e figurino brilhante, ela traz a atmosfera do Reino de Rosas, representando a esperança, o desejo e a magia das estrelas. Ideal para eventos infantis e apresentações encantadoras.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Filmes/Séries,"disney, espetáculo infantil, estrela, estrela cadente, evento infantil, figurino brilhante., personagem encantadora, personagem mágica, princesa Asha, Reino de Rosas, show mágico, Wish",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/DSC00485-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/DSC00485-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/DSC00742-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/DSC00613-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/DSC00603-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/DSC00509-scaled.jpg, https://mantoproducoes.com.br/wp-content/uploads/2025/09/DSC00760-scaled.jpg",,,,,,,,,0,,0,default,default,default,default,default,,470,1,79,set,60
6270,simple,,,"Fada Purple",1,0,visible,"<p class=""p1"">Uma fada mágica e misteriosa, envolta em tons roxos e lilases que brilham como estrelas. Com vestido cintilante e asas translúcidas, ela caminha espalhando purpurina e boas energias por onde passa. Ideal para festas encantadas e apresentações de fantasia, sua presença transforma qualquer evento em um conto de fadas moderno.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,Fadas,"asas, brilho, contos de fadas, encantada, encantamento, encantamento roxo., evento mágico, fada, fantasia, mágica, personagem feminino, purple, purpurina, roxo, show infantil",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-13.17.13.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-13.17.04.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-13.17.07.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-13.17.10.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-13.17.11.png",,,,,,,,,0,,0,default,default,default,default,default,,284,1,155,set,60
6276,simple,,,"Copeiras Malucas",1,0,visible,"<p class=""p1"">Duas copeiras atrapalhadas e super divertidas que transformam qualquer evento em uma comédia animada! Com um carrinho repleto de itens inusitados, elas interagem com o público com muita alegria, piadas bobas e brincadeiras hilárias. São perfeitas para recepções, festas corporativas e eventos infantis, levando gargalhadas e surpresas para todas as idades.</p>",,,,taxable,,1,,,0,0,,,,,0,,,,"Corporativos, Social","animação, atrapalhadas, comédia, copeiras, diversão, entretenimento interativo, evento corporativo, humor, jaleco colorido., personagens cômicas, personagens femininas, personagens para festas, recepção animada, show infantil",,"https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-14.13.19.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-14.13.12.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-14.13.13.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-14.13.17.png, https://mantoproducoes.com.br/wp-content/uploads/2025/09/Captura-de-Tela-2025-09-04-as-14.13.22.png",,,,,,,,,0,,0,default,default,default,default,default,,1263,1,118,set,60
